,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
118,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans50,1.0,11.0,0.044,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
119,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans50,2.0,49.0,0.195,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
120,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans50,3.0,185.0,0.737,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
121,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans70,1.0,16.0,0.059,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6, 'Technology': 4, 'Science': 2, 'Health': 1}, 2: {'Productivity': 16, 'Art': 24, 'CLUSTER': 50, 'Writing': 17, 'Technology': 17, 'Entrepreneurship': 13, 'Health': 23, 'Mental Health': 18, 'Psychology': 22, 'Entertainment': 5, 'Business': 20, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 7, 'Self-awareness': 5, 'Science': 14, 'Self': 2}, 3: {'Productivity': 53, 'Marketing': 27, 'Art': 65, 'Writing': 68, 'Technology': 41, 'Entrepreneurship': 32, 'CLUSTER': 19, 'Mental Health': 31, 'Health': 39, 'Psychology': 37, 'Entertainment': 7, 'Business': 31, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 10, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 32, 'Lifestyle': 6, 'Climate Change': 2, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 5, 'Covid 19': 5, 'Education': 2}}",
122,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans70,2.0,50.0,0.185,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6, 'Technology': 4, 'Science': 2, 'Health': 1}, 2: {'Productivity': 16, 'Art': 24, 'CLUSTER': 50, 'Writing': 17, 'Technology': 17, 'Entrepreneurship': 13, 'Health': 23, 'Mental Health': 18, 'Psychology': 22, 'Entertainment': 5, 'Business': 20, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 7, 'Self-awareness': 5, 'Science': 14, 'Self': 2}, 3: {'Productivity': 53, 'Marketing': 27, 'Art': 65, 'Writing': 68, 'Technology': 41, 'Entrepreneurship': 32, 'CLUSTER': 19, 'Mental Health': 31, 'Health': 39, 'Psychology': 37, 'Entertainment': 7, 'Business': 31, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 10, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 32, 'Lifestyle': 6, 'Climate Change': 2, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 5, 'Covid 19': 5, 'Education': 2}}",
123,medium1k_200,minilm,mean,cosine,mutual_knn50,kmeans70,3.0,181.0,0.668,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6, 'Technology': 4, 'Science': 2, 'Health': 1}, 2: {'Productivity': 16, 'Art': 24, 'CLUSTER': 50, 'Writing': 17, 'Technology': 17, 'Entrepreneurship': 13, 'Health': 23, 'Mental Health': 18, 'Psychology': 22, 'Entertainment': 5, 'Business': 20, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 7, 'Self-awareness': 5, 'Science': 14, 'Self': 2}, 3: {'Productivity': 53, 'Marketing': 27, 'Art': 65, 'Writing': 68, 'Technology': 41, 'Entrepreneurship': 32, 'CLUSTER': 19, 'Mental Health': 31, 'Health': 39, 'Psychology': 37, 'Entertainment': 7, 'Business': 31, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 10, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 32, 'Lifestyle': 6, 'Climate Change': 2, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 5, 'Covid 19': 5, 'Education': 2}}",
124,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm50,1.0,4.0,0.016,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
125,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm50,2.0,49.0,0.195,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
126,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm50,3.0,196.0,0.781,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
127,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm70,1.0,10.0,0.037,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Technology': 4, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'CLUSTER': 50, 'Health': 24, 'Science': 19, 'Productivity': 16, 'Entrepreneurship': 12, 'Self Improvement': 9, 'Mental Health': 21, 'Psychology': 22}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'CLUSTER': 19, 'Productivity': 59, 'Marketing': 26, 'Art': 71, 'Writing': 69, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 30, 'Technology': 42, 'Self Improvement': 18, 'Mental Health': 34, 'Psychology': 41, 'Life': 5, 'Coronavirus': 13, 'Entertainment': 9, 'Work': 9, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
128,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm70,2.0,50.0,0.185,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Technology': 4, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'CLUSTER': 50, 'Health': 24, 'Science': 19, 'Productivity': 16, 'Entrepreneurship': 12, 'Self Improvement': 9, 'Mental Health': 21, 'Psychology': 22}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'CLUSTER': 19, 'Productivity': 59, 'Marketing': 26, 'Art': 71, 'Writing': 69, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 30, 'Technology': 42, 'Self Improvement': 18, 'Mental Health': 34, 'Psychology': 41, 'Life': 5, 'Coronavirus': 13, 'Entertainment': 9, 'Work': 9, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
129,medium1k_200,minilm,mean,cosine,mutual_knn50,gmm70,3.0,190.0,0.701,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Technology': 4, 'Business': 2, 'Writing': 2, 'Marketing': 1, 'Productivity': 1}, 2: {'CLUSTER': 50, 'Health': 24, 'Science': 19, 'Productivity': 16, 'Entrepreneurship': 12, 'Self Improvement': 9, 'Mental Health': 21, 'Psychology': 22}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'CLUSTER': 19, 'Productivity': 59, 'Marketing': 26, 'Art': 71, 'Writing': 69, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 30, 'Technology': 42, 'Self Improvement': 18, 'Mental Health': 34, 'Psychology': 41, 'Life': 5, 'Coronavirus': 13, 'Entertainment': 9, 'Work': 9, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
130,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans50,1.0,11.0,0.044,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
131,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans50,2.0,49.0,0.195,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
132,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans50,3.0,185.0,0.737,"{1: {'Art': 8, 'Writing': 4, 'Psychology': 5}, 2: {'CLUSTER': 49, 'Technology': 23, 'Health': 24, 'Mental Health': 17, 'Psychology': 16, 'Science': 18, 'Lifestyle': 6, 'Coronavirus': 8, 'Entertainment': 6, 'Art': 22, 'Business': 16, 'Productivity': 18, 'Entrepreneurship': 14, 'Writing': 17, 'Work': 6, 'Life Lessons': 3, 'Self-awareness': 4, 'Life': 5, 'Self': 2}, 3: {'Technology': 52, 'Health': 44, 'Mental Health': 34, 'Science': 40, 'Psychology': 38, 'Lifestyle': 6, 'Climate Change': 4, 'Coronavirus': 13, 'Society': 11, 'Self Improvement': 21, 'Entertainment': 8, 'Art': 63, 'Business': 33, 'Productivity': 53, 'Entrepreneurship': 32, 'Writing': 67, 'Culture': 9, 'Books': 14, 'Storytelling': 6, 'Marketing': 27, 'Work': 7, 'Life Lessons': 4, 'Writing Tips': 5, 'Life': 5, 'Self-awareness': 6, 'Education': 2, 'Relationships': 4, 'Self': 3, 'LGBTQ': 1, 'Covid 19': 6, 'Food': 1, 'Finance': 1}}",
133,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans70,1.0,10.0,0.037,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Entrepreneurship': 14, 'Business': 22, 'Productivity': 18, 'Art': 24, 'Writing': 17, 'Technology': 30, 'Health': 29, 'Mental Health': 20, 'Psychology': 22, 'Entertainment': 6, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 10, 'Self-awareness': 5, 'Science': 21, 'Self': 2}, 3: {'Marketing': 27, 'Entrepreneurship': 32, 'Business': 33, 'Productivity': 55, 'Art': 65, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Health': 45, 'Psychology': 37, 'Entertainment': 8, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 13, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 39, 'Covid 19': 6, 'Lifestyle': 8, 'Climate Change': 4, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 6, 'Education': 2}}",
134,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans70,2.0,69.0,0.255,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Entrepreneurship': 14, 'Business': 22, 'Productivity': 18, 'Art': 24, 'Writing': 17, 'Technology': 30, 'Health': 29, 'Mental Health': 20, 'Psychology': 22, 'Entertainment': 6, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 10, 'Self-awareness': 5, 'Science': 21, 'Self': 2}, 3: {'Marketing': 27, 'Entrepreneurship': 32, 'Business': 33, 'Productivity': 55, 'Art': 65, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Health': 45, 'Psychology': 37, 'Entertainment': 8, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 13, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 39, 'Covid 19': 6, 'Lifestyle': 8, 'Climate Change': 4, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 6, 'Education': 2}}",
135,medium1k_200,minilm,mean,cosine,mutual_knn70,kmeans70,3.0,187.0,0.69,"{1: {'Art': 6, 'Writing': 3, 'Psychology': 6}, 2: {'CLUSTER': 69, 'Entrepreneurship': 14, 'Business': 22, 'Productivity': 18, 'Art': 24, 'Writing': 17, 'Technology': 30, 'Health': 29, 'Mental Health': 20, 'Psychology': 22, 'Entertainment': 6, 'Work': 8, 'Life Lessons': 3, 'Self Improvement': 10, 'Coronavirus': 10, 'Self-awareness': 5, 'Science': 21, 'Self': 2}, 3: {'Marketing': 27, 'Entrepreneurship': 32, 'Business': 33, 'Productivity': 55, 'Art': 65, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Health': 45, 'Psychology': 37, 'Entertainment': 8, 'Storytelling': 6, 'Self Improvement': 20, 'Work': 8, 'Life Lessons': 4, 'Coronavirus': 13, 'Self-awareness': 6, 'Society': 11, 'Culture': 9, 'Books': 14, 'Relationships': 4, 'Science': 39, 'Covid 19': 6, 'Lifestyle': 8, 'Climate Change': 4, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Food': 1, 'Life': 6, 'Education': 2}}",
136,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm50,1.0,4.0,0.016,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
137,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm50,2.0,49.0,0.195,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
138,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm50,3.0,196.0,0.781,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'Productivity': 15, 'CLUSTER': 49, 'Mental Health': 18, 'Entrepreneurship': 11, 'Psychology': 18, 'Science': 22, 'Health': 26, 'Self Improvement': 6}, 3: {'Writing': 71, 'Productivity': 61, 'Art': 71, 'Entrepreneurship': 33, 'Psychology': 42, 'Mental Health': 35, 'Technology': 56, 'Work': 10, 'Science': 41, 'Coronavirus': 14, 'Health': 45, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'Marketing': 27, 'Self-awareness': 7, 'Self Improvement': 18, 'Finance': 1, 'Books': 14, 'Storytelling': 6, 'Life Lessons': 5, 'Business': 34, 'Writing Tips': 5, 'Education': 2, 'Lifestyle': 8, 'Relationships': 4, 'Climate Change': 4, 'Entertainment': 9, 'Life': 6, 'Self': 4, 'LGBTQ': 1, 'Food': 1}}",
139,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm70,1.0,4.0,0.015,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'CLUSTER': 69, 'Health': 28, 'Science': 23, 'Productivity': 18, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Mental Health': 22, 'Psychology': 23}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'Productivity': 61, 'Marketing': 27, 'Art': 71, 'Writing': 71, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 34, 'Technology': 56, 'Self Improvement': 18, 'Mental Health': 35, 'Psychology': 42, 'Life': 6, 'Coronavirus': 14, 'Entertainment': 9, 'Work': 10, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
140,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm70,2.0,69.0,0.255,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'CLUSTER': 69, 'Health': 28, 'Science': 23, 'Productivity': 18, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Mental Health': 22, 'Psychology': 23}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'Productivity': 61, 'Marketing': 27, 'Art': 71, 'Writing': 71, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 34, 'Technology': 56, 'Self Improvement': 18, 'Mental Health': 35, 'Psychology': 42, 'Life': 6, 'Coronavirus': 14, 'Entertainment': 9, 'Work': 10, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
141,medium1k_200,minilm,mean,cosine,mutual_knn70,gmm70,3.0,196.0,0.723,"{1: {'Mental Health': 3, 'Health': 4, 'Science': 3, 'Self Improvement': 3}, 2: {'CLUSTER': 69, 'Health': 28, 'Science': 23, 'Productivity': 18, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Mental Health': 22, 'Psychology': 23}, 3: {'Health': 45, 'Science': 41, 'Lifestyle': 8, 'Climate Change': 4, 'Productivity': 61, 'Marketing': 27, 'Art': 71, 'Writing': 71, 'Writing Tips': 5, 'Entrepreneurship': 33, 'Business': 34, 'Technology': 56, 'Self Improvement': 18, 'Mental Health': 35, 'Psychology': 42, 'Life': 6, 'Coronavirus': 14, 'Entertainment': 9, 'Work': 10, 'Self': 4, 'Food': 1, 'Books': 14, 'Storytelling': 6, 'Self-awareness': 7, 'Life Lessons': 5, 'Society': 11, 'Education': 2, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Finance': 1, 'Covid 19': 6}}",
142,medium1k_200,minilm,mean,cosine,spectral50,kmeans50,,,,,
143,medium1k_200,minilm,mean,cosine,spectral50,kmeans70,,,,,
144,medium1k_200,minilm,mean,cosine,spectral50,gmm50,,,,,
145,medium1k_200,minilm,mean,cosine,spectral50,gmm70,,,,,
146,medium1k_200,minilm,mean,cosine,spectral70,kmeans50,,,,,
147,medium1k_200,minilm,mean,cosine,spectral70,kmeans70,,,,,
148,medium1k_200,minilm,mean,cosine,spectral70,gmm50,,,,,
149,medium1k_200,minilm,mean,cosine,spectral70,gmm70,,,,,
