,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
36,medium1k_200,specter,mean,gmm30,0.451,0.366,"{'Science': 0.421, 'Art': 0.429, 'Technology': 0.6, 'Productivity': 0.19, 'Writing': 0.214, 'Business': 0.284, 'Marketing': 0.24, 'Coronavirus': 0.429, 'Health': 0.153, 'Entertainment': 0.75, 'Work': 0.058, 'Mental Health': 0.182, 'Self-awareness': 0.143, 'Books': 0.5, 'Lifestyle': 0.076}","{'Science': 0.04, 'Art': 0.06, 'Technology': 0.03, 'Productivity': 0.015, 'Writing': 0.03, 'Business': 0.015, 'Marketing': 0.015, 'Coronavirus': 0.015, 'Health': 0.01, 'Entertainment': 0.015, 'Work': 0.005, 'Mental Health': 0.01, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
37,medium1k_200,specter,mean,gmm50,0.523,0.373,"{'Science': 0.462, 'Art': 0.391, 'Technology': 1.0, 'Productivity': 0.215, 'Writing': 0.261, 'Business': 0.3, 'Marketing': 0.22, 'Coronavirus': 0.514, 'Health': 0.342, 'Entertainment': 0.5, 'Work': 0.08, 'Mental Health': 0.175, 'Self-awareness': 0.292, 'Books': 0.17, 'Lifestyle': 0.084}","{'Science': 0.03, 'Art': 0.045, 'Technology': 0.015, 'Productivity': 0.015, 'Writing': 0.03, 'Business': 0.015, 'Marketing': 0.015, 'Coronavirus': 0.015, 'Health': 0.005, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
38,medium1k_200,specter,mean,gmm70,0.607,0.397,"{'Science': 0.8, 'Art': 0.391, 'Technology': 1.0, 'Productivity': 0.261, 'Writing': 0.583, 'Business': 0.364, 'Marketing': 0.444, 'Coronavirus': 0.75, 'Health': 0.667, 'Entertainment': 0.75, 'Work': 0.128, 'Mental Health': 0.125, 'Self-awareness': 0.155, 'Books': 0.167, 'Lifestyle': 0.6}","{'Science': 0.02, 'Art': 0.045, 'Technology': 0.01, 'Productivity': 0.03, 'Writing': 0.035, 'Business': 0.02, 'Marketing': 0.02, 'Coronavirus': 0.01, 'Health': 0.01, 'Entertainment': 0.015, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
39,medium1k_200,specter,mean,gmm100,0.736,0.426,"{'Science': 0.712, 'Art': 0.4, 'Technology': 1.0, 'Productivity': 0.333, 'Writing': 0.667, 'Business': 0.8, 'Marketing': 0.444, 'Coronavirus': 0.745, 'Health': 0.554, 'Entertainment': 1.0, 'Work': 0.226, 'Mental Health': 0.283, 'Self-awareness': 0.225, 'Books': 1.0, 'Lifestyle': 1.0}","{'Science': 0.01, 'Art': 0.03, 'Technology': 0.01, 'Productivity': 0.025, 'Writing': 0.03, 'Business': 0.02, 'Marketing': 0.02, 'Coronavirus': 0.005, 'Health': 0.005, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
40,medium1k_200,specter,mean,birch1,,,,
41,medium1k_200,specter,mean,birch2,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
42,medium1k_200,specter,mean,birch5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
43,medium1k_200,specter,mean,birch10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
44,medium1k_200,specter,mean,birch15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
45,medium1k_200,specter,mean,birch20,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
46,medium1k_200,specter,mean,birch30,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
47,medium1k_200,specter,mean,birch50,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
48,medium1k_200,specter,mean,birch70,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
49,medium1k_200,specter,mean,birch100,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
