,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
35,medium1k_200,mpnet,mean,gmm20,0.407,0.349,"{'Science': 0.591, 'Art': 0.368, 'Technology': 0.688, 'Productivity': 0.429, 'Writing': 0.248, 'Business': 0.556, 'Marketing': 0.15, 'Coronavirus': 0.375, 'Health': 0.15, 'Entertainment': 0.095, 'Work': 0.091, 'Mental Health': 0.062, 'Self-awareness': 0.098, 'Books': 0.058, 'Lifestyle': 0.136}","{'Science': 0.065, 'Art': 0.035, 'Technology': 0.055, 'Productivity': 0.03, 'Writing': 0.02, 'Business': 0.025, 'Marketing': 0.015, 'Coronavirus': 0.015, 'Health': 0.015, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
36,medium1k_200,mpnet,mean,gmm30,0.514,0.396,"{'Science': 0.667, 'Art': 0.478, 'Technology': 0.727, 'Productivity': 0.625, 'Writing': 0.285, 'Business': 0.571, 'Marketing': 0.232, 'Coronavirus': 0.75, 'Health': 0.333, 'Entertainment': 0.5, 'Work': 0.182, 'Mental Health': 0.105, 'Self-awareness': 0.134, 'Books': 0.089, 'Lifestyle': 0.312}","{'Science': 0.05, 'Art': 0.055, 'Technology': 0.04, 'Productivity': 0.025, 'Writing': 0.015, 'Business': 0.02, 'Marketing': 0.015, 'Coronavirus': 0.015, 'Health': 0.025, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
37,medium1k_200,mpnet,mean,gmm50,0.62,0.423,"{'Science': 0.818, 'Art': 0.5, 'Technology': 0.75, 'Productivity': 0.625, 'Writing': 0.5, 'Business': 0.667, 'Marketing': 0.625, 'Coronavirus': 0.75, 'Health': 0.25, 'Entertainment': 0.291, 'Work': 0.222, 'Mental Health': 0.123, 'Self-awareness': 0.583, 'Books': 0.6, 'Lifestyle': 0.312}","{'Science': 0.045, 'Art': 0.055, 'Technology': 0.03, 'Productivity': 0.025, 'Writing': 0.02, 'Business': 0.02, 'Marketing': 0.015, 'Coronavirus': 0.015, 'Health': 0.015, 'Entertainment': 0.01, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
38,medium1k_200,mpnet,mean,gmm70,0.671,0.425,"{'Science': 0.778, 'Art': 0.533, 'Technology': 0.75, 'Productivity': 0.333, 'Writing': 0.472, 'Business': 0.49, 'Marketing': 0.333, 'Coronavirus': 0.267, 'Health': 0.3, 'Entertainment': 0.491, 'Work': 0.188, 'Mental Health': 0.205, 'Self-awareness': 0.333, 'Books': 1.0, 'Lifestyle': 0.583}","{'Science': 0.035, 'Art': 0.04, 'Technology': 0.03, 'Productivity': 0.025, 'Writing': 0.02, 'Business': 0.015, 'Marketing': 0.015, 'Coronavirus': 0.01, 'Health': 0.015, 'Entertainment': 0.005, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
39,medium1k_200,mpnet,mean,gmm100,0.756,0.432,"{'Science': 0.667, 'Art': 0.545, 'Technology': 0.8, 'Productivity': 0.364, 'Writing': 0.536, 'Business': 1.0, 'Marketing': 0.578, 'Coronavirus': 0.5, 'Health': 0.4, 'Entertainment': 0.694, 'Work': 0.271, 'Mental Health': 0.217, 'Self-awareness': 0.75, 'Books': 1.0, 'Lifestyle': 0.583}","{'Science': 0.02, 'Art': 0.03, 'Technology': 0.015, 'Productivity': 0.02, 'Writing': 0.02, 'Business': 0.015, 'Marketing': 0.01, 'Coronavirus': 0.01, 'Health': 0.01, 'Entertainment': 0.005, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
40,medium1k_200,mpnet,mean,birch1,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
41,medium1k_200,mpnet,mean,birch2,0.085,0.309,"{'Science': 0.258, 'Art': 0.25, 'Technology': 0.192, 'Productivity': 0.212, 'Writing': 0.162, 'Business': 0.108, 'Marketing': 0.088, 'Coronavirus': 0.058, 'Health': 0.05, 'Entertainment': 0.042, 'Work': 0.038, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.025, 'Lifestyle': 0.01}","{'Science': 0.155, 'Art': 0.1, 'Technology': 0.115, 'Productivity': 0.085, 'Writing': 0.065, 'Business': 0.065, 'Marketing': 0.035, 'Coronavirus': 0.035, 'Health': 0.03, 'Entertainment': 0.025, 'Work': 0.015, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
42,medium1k_200,mpnet,mean,birch5,0.284,0.462,"{'Science': 0.431, 'Art': 0.327, 'Technology': 0.632, 'Productivity': 0.357, 'Writing': 0.231, 'Business': 0.345, 'Marketing': 0.135, 'Coronavirus': 0.097, 'Health': 0.083, 'Entertainment': 0.069, 'Work': 0.071, 'Mental Health': 0.017, 'Self-awareness': 0.017, 'Books': 0.038, 'Lifestyle': 0.025}","{'Science': 0.155, 'Art': 0.085, 'Technology': 0.06, 'Productivity': 0.05, 'Writing': 0.06, 'Business': 0.05, 'Marketing': 0.035, 'Coronavirus': 0.035, 'Health': 0.03, 'Entertainment': 0.025, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
43,medium1k_200,mpnet,mean,birch10,0.371,0.417,"{'Science': 0.324, 'Art': 0.3, 'Technology': 0.632, 'Productivity': 0.357, 'Writing': 0.25, 'Business': 0.533, 'Marketing': 0.15, 'Coronavirus': 0.189, 'Health': 0.162, 'Entertainment': 0.081, 'Work': 0.071, 'Mental Health': 0.026, 'Self-awareness': 0.026, 'Books': 0.167, 'Lifestyle': 0.101}","{'Science': 0.06, 'Art': 0.06, 'Technology': 0.06, 'Productivity': 0.05, 'Writing': 0.05, 'Business': 0.04, 'Marketing': 0.03, 'Coronavirus': 0.035, 'Health': 0.03, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
44,medium1k_200,mpnet,mean,birch15,0.436,0.417,"{'Science': 0.75, 'Art': 0.3, 'Technology': 0.529, 'Productivity': 0.429, 'Writing': 0.25, 'Business': 0.533, 'Marketing': 0.15, 'Coronavirus': 0.357, 'Health': 0.231, 'Entertainment': 0.231, 'Work': 0.095, 'Mental Health': 0.051, 'Self-awareness': 0.048, 'Books': 0.25, 'Lifestyle': 0.107}","{'Science': 0.045, 'Art': 0.06, 'Technology': 0.045, 'Productivity': 0.045, 'Writing': 0.05, 'Business': 0.04, 'Marketing': 0.03, 'Coronavirus': 0.025, 'Health': 0.015, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
45,medium1k_200,mpnet,mean,birch20,0.479,0.411,"{'Science': 0.75, 'Art': 0.407, 'Technology': 0.529, 'Productivity': 0.429, 'Writing': 0.285, 'Business': 0.533, 'Marketing': 0.171, 'Coronavirus': 0.357, 'Health': 0.429, 'Entertainment': 0.25, 'Work': 0.095, 'Mental Health': 0.102, 'Self-awareness': 0.074, 'Books': 0.25, 'Lifestyle': 0.107}","{'Science': 0.045, 'Art': 0.055, 'Technology': 0.045, 'Productivity': 0.045, 'Writing': 0.025, 'Business': 0.04, 'Marketing': 0.015, 'Coronavirus': 0.025, 'Health': 0.015, 'Entertainment': 0.01, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
46,medium1k_200,mpnet,mean,birch30,0.528,0.408,"{'Science': 0.75, 'Art': 0.407, 'Technology': 0.636, 'Productivity': 0.32, 'Writing': 0.285, 'Business': 0.536, 'Marketing': 0.171, 'Coronavirus': 0.357, 'Health': 0.429, 'Entertainment': 0.25, 'Work': 0.098, 'Mental Health': 0.102, 'Self-awareness': 0.074, 'Books': 1.0, 'Lifestyle': 0.17}","{'Science': 0.045, 'Art': 0.055, 'Technology': 0.035, 'Productivity': 0.025, 'Writing': 0.025, 'Business': 0.02, 'Marketing': 0.015, 'Coronavirus': 0.025, 'Health': 0.015, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
47,medium1k_200,mpnet,mean,birch50,0.603,0.409,"{'Science': 0.75, 'Art': 0.417, 'Technology': 0.556, 'Productivity': 0.455, 'Writing': 0.385, 'Business': 0.571, 'Marketing': 0.231, 'Coronavirus': 0.571, 'Health': 0.5, 'Entertainment': 0.25, 'Work': 0.104, 'Mental Health': 0.133, 'Self-awareness': 0.288, 'Books': 1.0, 'Lifestyle': 0.17}","{'Science': 0.045, 'Art': 0.025, 'Technology': 0.025, 'Productivity': 0.025, 'Writing': 0.025, 'Business': 0.02, 'Marketing': 0.015, 'Coronavirus': 0.02, 'Health': 0.01, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
48,medium1k_200,mpnet,mean,birch70,0.682,0.422,"{'Science': 0.857, 'Art': 0.417, 'Technology': 0.714, 'Productivity': 0.267, 'Writing': 0.4, 'Business': 0.875, 'Marketing': 0.3, 'Coronavirus': 0.571, 'Health': 0.667, 'Entertainment': 0.4, 'Work': 0.16, 'Mental Health': 0.15, 'Self-awareness': 0.667, 'Books': 1.0, 'Lifestyle': 0.6}","{'Science': 0.03, 'Art': 0.025, 'Technology': 0.025, 'Productivity': 0.02, 'Writing': 0.02, 'Business': 0.015, 'Marketing': 0.015, 'Coronavirus': 0.02, 'Health': 0.01, 'Entertainment': 0.01, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
49,medium1k_200,mpnet,mean,birch100,0.747,0.427,"{'Science': 0.833, 'Art': 0.376, 'Technology': 0.714, 'Productivity': 0.308, 'Writing': 0.429, 'Business': 1.0, 'Marketing': 0.369, 'Coronavirus': 0.5, 'Health': 0.821, 'Entertainment': 0.542, 'Work': 0.192, 'Mental Health': 0.181, 'Self-awareness': 0.667, 'Books': 1.0, 'Lifestyle': 0.6}","{'Science': 0.025, 'Art': 0.02, 'Technology': 0.025, 'Productivity': 0.02, 'Writing': 0.015, 'Business': 0.015, 'Marketing': 0.01, 'Coronavirus': 0.015, 'Health': 0.005, 'Entertainment': 0.005, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.005, 'Lifestyle': 0.005}"
